token,df,df_frac,idf,is_stop
npm::parse-glob,29,0.054924242424242424,3.869791050196144,False
npm::preserve,29,0.054924242424242424,3.869791050196144,False
npm::is-posix-bracket,29,0.054924242424242424,3.869791050196144,False
npm::glob-base,29,0.054924242424242424,3.869791050196144,False
npm::is-equal-shallow,29,0.054924242424242424,3.869791050196144,False
npm::is-primitive,29,0.054924242424242424,3.869791050196144,False
npm::randomatic,29,0.054924242424242424,3.869791050196144,False
npm::is-dotfile,29,0.054924242424242424,3.869791050196144,False
npm::postcss-opacity-percentage,29,0.054924242424242424,3.869791050196144,False
npm::@csstools/postcss-is-pseudo-class,29,0.054924242424242424,3.869791050196144,False
npm::postcss-clamp,29,0.054924242424242424,3.869791050196144,False
npm::@csstools/postcss-font-format-keywords,29,0.054924242424242424,3.869791050196144,False
npm::@csstools/postcss-hwb-function,29,0.054924242424242424,3.869791050196144,False
npm::@csstools/postcss-oklab-function,29,0.054924242424242424,3.869791050196144,False
npm::@csstools/postcss-normalize-display-values,29,0.054924242424242424,3.869791050196144,False
npm::@csstools/postcss-color-function,29,0.054924242424242424,3.869791050196144,False
npm::@csstools/postcss-ic-unit,29,0.054924242424242424,3.869791050196144,False
npm::loader-fs-cache,29,0.054924242424242424,3.869791050196144,False
npm::icss-replace-symbols,29,0.054924242424242424,3.869791050196144,False
npm::@mrmlnc/readdir-enhanced,29,0.054924242424242424,3.869791050196144,False
npm::window-size,29,0.054924242424242424,3.869791050196144,False
npm::array-filter,29,0.054924242424242424,3.869791050196144,False
npm::babel-plugin-syntax-trailing-function-commas,29,0.054924242424242424,3.869791050196144,False
npm::smart-buffer,28,0.05303030303030303,3.9036926018718257,False
npm::@babel/regjsgen,28,0.05303030303030303,3.9036926018718257,False
npm::js-base64,28,0.05303030303030303,3.9036926018718257,False
npm::babel-template,28,0.05303030303030303,3.9036926018718257,False
npm::homedir-polyfill,28,0.05303030303030303,3.9036926018718257,False
npm::jquery,28,0.05303030303030303,3.9036926018718257,False
npm::parse-passwd,28,0.05303030303030303,3.9036926018718257,False
npm::expand-tilde,28,0.05303030303030303,3.9036926018718257,False
npm::resolve-dir,28,0.05303030303030303,3.9036926018718257,False
gem::nokogiri,28,0.05303030303030303,3.9036926018718257,False
npm::@csstools/selector-specificity,28,0.05303030303030303,3.9036926018718257,False
npm::@csstools/postcss-stepped-value-functions,28,0.05303030303030303,3.9036926018718257,False
npm::@csstools/postcss-unset-value,28,0.05303030303030303,3.9036926018718257,False
npm::buffer-equal-constant-time,28,0.05303030303030303,3.9036926018718257,False
npm::jws,28,0.05303030303030303,3.9036926018718257,False
npm::jwa,28,0.05303030303030303,3.9036926018718257,False
npm::ecdsa-sig-formatter,28,0.05303030303030303,3.9036926018718257,False
npm::jsonwebtoken,28,0.05303030303030303,3.9036926018718257,False
npm::history,28,0.05303030303030303,3.9036926018718257,False
npm::socks,27,0.05113636363636364,3.9387839216830955,False
npm::socket.io-client,27,0.05113636363636364,3.9387839216830955,False
npm::backo2,27,0.05113636363636364,3.9387839216830955,False
npm::babel-generator,27,0.05113636363636364,3.9387839216830955,False
npm::define-data-property,27,0.05113636363636364,3.9387839216830955,False
gem::sass,27,0.05113636363636364,3.9387839216830955,False
npm::@csstools/postcss-trigonometric-functions,27,0.05113636363636364,3.9387839216830955,False
npm::@csstools/postcss-cascade-layers,27,0.05113636363636364,3.9387839216830955,False
npm::mamacro,27,0.05113636363636364,3.9387839216830955,False
npm::mongodb,27,0.05113636363636364,3.9387839216830955,False
npm::@popperjs/core,27,0.05113636363636364,3.9387839216830955,False
npm::eslint-config-prettier,27,0.05113636363636364,3.9387839216830955,False
npm::lodash.camelcase,27,0.05113636363636364,3.9387839216830955,False
npm::array-map,27,0.05113636363636364,3.9387839216830955,False
npm::array-reduce,27,0.05113636363636364,3.9387839216830955,False
npm::proxy-from-env,27,0.05113636363636364,3.9387839216830955,False
npm::vite,26,0.04924242424242424,3.9751515658539702,False
npm::node-sass,26,0.04924242424242424,3.9751515658539702,False
npm::acorn-dynamic-import,26,0.04924242424242424,3.9751515658539702,False
npm::engine.io-client,26,0.04924242424242424,3.9751515658539702,False
npm::mixin-object,26,0.04924242424242424,3.9751515658539702,False
npm::time-stamp,26,0.04924242424242424,3.9751515658539702,False
npm::@types/tapable,26,0.04924242424242424,3.9751515658539702,False
gem::coffee-script,26,0.04924242424242424,3.9751515658539702,False
gem::execjs,26,0.04924242424242424,3.9751515658539702,False
gem::coffee-script-source,26,0.04924242424242424,3.9751515658539702,False
gem::concurrent-ruby,26,0.04924242424242424,3.9751515658539702,False
npm::streamsearch,26,0.04924242424242424,3.9751515658539702,False
npm::@nicolo-ribaudo/eslint-scope-5-internals,26,0.04924242424242424,3.9751515658539702,False
npm::graphemer,26,0.04924242424242424,3.9751515658539702,False
npm::dom-helpers,26,0.04924242424242424,3.9751515658539702,False
npm::morgan,26,0.04924242424242424,3.9751515658539702,False
npm::lodash.once,26,0.04924242424242424,3.9751515658539702,False
npm::p-cancelable,26,0.04924242424242424,3.9751515658539702,False
npm::object-path,25,0.04734848484848485,4.012891893836818,False
npm::esbuild,25,0.04734848484848485,4.012891893836818,False
npm::xmlhttprequest-ssl,25,0.04734848484848485,4.012891893836818,False
npm::base64-arraybuffer,25,0.04734848484848485,4.012891893836818,False
npm::globule,25,0.04734848484848485,4.012891893836818,False
npm::gaze,25,0.04734848484848485,4.012891893836818,False
npm::natural-compare-lite,25,0.04734848484848485,4.012891893836818,False
npm::detective,25,0.04734848484848485,4.012891893836818,False
npm::bson,25,0.04734848484848485,4.012891893836818,False
npm::set-function-length,25,0.04734848484848485,4.012891893836818,False
npm::react-transition-group,25,0.04734848484848485,4.012891893836818,False
npm::safe-array-concat,25,0.04734848484848485,4.012891893836818,False
npm::is-builtin-module,25,0.04734848484848485,4.012891893836818,False
npm::event-target-shim,25,0.04734848484848485,4.012891893836818,False
npm::@babel/helper-call-delegate,25,0.04734848484848485,4.012891893836818,False
npm::term-size,25,0.04734848484848485,4.012891893836818,False
npm::webpack-cli,24,0.045454545454545456,4.052112606990098,False
npm::@types/webpack,24,0.045454545454545456,4.052112606990098,False
npm::@types/uglify-js,24,0.045454545454545456,4.052112606990098,False
npm::pluralize,24,0.045454545454545456,4.052112606990098,False
gem::thread_safe,24,0.045454545454545456,4.052112606990098,False
gem::listen,24,0.045454545454545456,4.052112606990098,False
npm::es-get-iterator,24,0.045454545454545456,4.052112606990098,False
npm::@adobe/css-tools,24,0.045454545454545456,4.052112606990098,False
npm::@csstools/postcss-nested-calc,24,0.045454545454545456,4.052112606990098,False
npm::grapheme-splitter,24,0.045454545454545456,4.052112606990098,False
npm::@csstools/postcss-text-decoration-shorthand,24,0.045454545454545456,4.052112606990098,False
npm::pn,24,0.045454545454545456,4.052112606990098,False
npm::left-pad,24,0.045454545454545456,4.052112606990098,False
npm::@aashutoshrathi/word-wrap,24,0.045454545454545456,4.052112606990098,False
npm::@alloc/quick-lru,24,0.045454545454545456,4.052112606990098,False
npm::mongoose,24,0.045454545454545456,4.052112606990098,False
npm::eslint-plugin-prettier,24,0.045454545454545456,4.052112606990098,False
npm::prettier-linter-helpers,24,0.045454545454545456,4.052112606990098,False
npm::fast-diff,24,0.045454545454545456,4.052112606990098,False
npm::isomorphic-fetch,24,0.045454545454545456,4.052112606990098,False
npm::responselike,24,0.045454545454545456,4.052112606990098,False
npm::@sindresorhus/is,24,0.045454545454545456,4.052112606990098,False
npm::cacheable-request,24,0.045454545454545456,4.052112606990098,False
npm::clone-response,24,0.045454545454545456,4.052112606990098,False
npm::is-unicode-supported,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-nullish-coalescing-operator,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-unicode-property-regex,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-optional-catch-binding,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-json-strings,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-unicode-sets-regex,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-optional-chaining,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-class-static-block,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-logical-assignment-operators,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-object-rest-spread,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-private-methods,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-dynamic-import,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-async-generator-functions,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-private-property-in-object,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-export-namespace-from,23,0.043560606060606064,4.092934601510354,False
npm::copy-webpack-plugin,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-class-properties,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-syntax-unicode-sets-regex,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-syntax-import-attributes,23,0.043560606060606064,4.092934601510354,False
npm::@babel/plugin-transform-numeric-separator,23,0.043560606060606064,4.092934601510354,False
npm::parseqs,23,0.043560606060606064,4.092934601510354,False
npm::parseuri,23,0.043560606060606064,4.092934601510354,False
npm::blob,23,0.043560606060606064,4.092934601510354,False
npm::async-foreach,23,0.043560606060606064,4.092934601510354,False
npm::has-cors,23,0.043560606060606064,4.092934601510354,False
npm::yeast,23,0.043560606060606064,4.092934601510354,False
npm::sass-graph,23,0.043560606060606064,4.092934601510354,False
npm::replace-ext,23,0.043560606060606064,4.092934601510354,False
npm::findup-sync,23,0.043560606060606064,4.092934601510354,False
npm::babel-register,23,0.043560606060606064,4.092934601510354,False
npm::home-or-tmp,23,0.043560606060606064,4.092934601510354,False
npm::buffer-crc32,23,0.043560606060606064,4.092934601510354,False
gem::ffi,23,0.043560606060606064,4.092934601510354,False
npm::busboy,23,0.043560606060606064,4.092934601510354,False
npm::realpath-native,23,0.043560606060606064,4.092934601510354,False
npm::sparse-bitfield,23,0.043560606060606064,4.092934601510354,False
npm::memory-pager,23,0.043560606060606064,4.092934601510354,False
npm::classnames,23,0.043560606060606064,4.092934601510354,False
npm::warning,23,0.043560606060606064,4.092934601510354,False
npm::mpath,23,0.043560606060606064,4.092934601510354,False
npm::mquery,23,0.043560606060606064,4.092934601510354,False
npm::basic-auth,23,0.043560606060606064,4.092934601510354,False
npm::kareem,23,0.043560606060606064,4.092934601510354,False
npm::lodash.isboolean,23,0.043560606060606064,4.092934601510354,False
npm::@babel/helper-builder-react-jsx,23,0.043560606060606064,4.092934601510354,False
npm::timed-out,23,0.043560606060606064,4.092934601510354,False
npm::@emotion/memoize,23,0.043560606060606064,4.092934601510354,False
npm::set-immediate-shim,23,0.043560606060606064,4.092934601510354,False
npm::resolve-pathname,23,0.043560606060606064,4.092934601510354,False
npm::value-equal,23,0.043560606060606064,4.092934601510354,False
npm::longest,23,0.043560606060606064,4.092934601510354,False
npm::tree-kill,22,0.041666666666666664,4.13549421592915,False
npm::default-require-extensions,22,0.041666666666666664,4.13549421592915,False
npm::es6-promise,22,0.041666666666666664,4.13549421592915,False
npm::scss-tokenizer,22,0.041666666666666664,4.13549421592915,False
npm::component-bind,22,0.041666666666666664,4.13549421592915,False
npm::to-array,22,0.041666666666666664,4.13549421592915,False
npm::arraybuffer.slice,22,0.041666666666666664,4.13549421592915,False
npm::after,22,0.041666666666666664,4.13549421592915,False
npm::xregexp,22,0.041666666666666664,4.13549421592915,False
npm::component-inherit,22,0.041666666666666664,4.13549421592915,False
npm::istanbul-lib-hook,22,0.041666666666666664,4.13549421592915,False
npm::append-transform,22,0.041666666666666664,4.13549421592915,False
npm::envinfo,22,0.041666666666666664,4.13549421592915,False
npm::babel-helpers,22,0.041666666666666664,4.13549421592915,False
gem::rb-fsevent,22,0.041666666666666664,4.13549421592915,False
npm::acorn-node,22,0.041666666666666664,4.13549421592915,False
npm::sift,22,0.041666666666666664,4.13549421592915,False
npm::date-fns,22,0.041666666666666664,4.13549421592915,False
npm::lodash.isnumber,22,0.041666666666666664,4.13549421592915,False
npm::lodash.includes,22,0.041666666666666664,4.13549421592915,False
npm::lodash.isinteger,22,0.041666666666666664,4.13549421592915,False
npm::fbjs,22,0.041666666666666664,4.13549421592915,False
npm::lodash.isequal,22,0.041666666666666664,4.13549421592915,False
npm::is-retry-allowed,22,0.041666666666666664,4.13549421592915,False
npm::@emotion/is-prop-valid,22,0.041666666666666664,4.13549421592915,False
npm::tiny-warning,22,0.041666666666666664,4.13549421592915,False
npm::tiny-invariant,22,0.041666666666666664,4.13549421592915,False
npm::undici-types,21,0.03977272727272727,4.179945978499983,False
npm::shelljs,21,0.03977272727272727,4.179945978499983,False
npm::true-case-path,21,0.03977272727272727,4.179945978499983,False
npm::stdout-stream,21,0.03977272727272727,4.179945978499983,False
npm::in-publish,21,0.03977272727272727,4.179945978499983,False
npm::babel-plugin-transform-es2015-modules-commonjs,21,0.03977272727272727,4.179945978499983,False
gem::rb-inotify,21,0.03977272727272727,4.179945978499983,False
gem::addressable,21,0.03977272727272727,4.179945978499983,False
npm::stop-iteration-iterator,21,0.03977272727272727,4.179945978499983,False
npm::typed-array-byte-offset,21,0.03977272727272727,4.179945978499983,False
npm::dequal,21,0.03977272727272727,4.179945978499983,False
npm::@types/react-transition-group,21,0.03977272727272727,4.179945978499983,False
npm::toposort,21,0.03977272727272727,4.179945978499983,False
gem::rake,21,0.03977272727272727,4.179945978499983,False
npm::@emotion/unitless,21,0.03977272727272727,4.179945978499983,False
npm::defer-to-connect,21,0.03977272727272727,4.179945978499983,False
npm::@szmarczak/http-timer,21,0.03977272727272727,4.179945978499983,False
npm::hoek,21,0.03977272727272727,4.179945978499983,False
npm::@esbuild/linux-loong64,20,0.03787878787878788,4.226465994134877,False
npm::has-binary2,20,0.03787878787878788,4.226465994134877,False
npm::make-error,20,0.03787878787878788,4.226465994134877,False
npm::buffer-alloc-unsafe,20,0.03787878787878788,4.226465994134877,False
npm::buffer-fill,20,0.03787878787878788,4.226465994134877,False
npm::buffer-alloc,20,0.03787878787878788,4.226465994134877,False
npm::detect-file,20,0.03787878787878788,4.226465994134877,False
npm::rollup-pluginutils,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-function-name,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-block-scoped-functions,20,0.03787878787878788,4.226465994134877,False
npm::babel-helper-get-function-arity,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-destructuring,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-spread,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-sticky-regex,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-parameters,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-unicode-regex,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-arrow-functions,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-for-of,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-literals,20,0.03787878787878788,4.226465994134877,False
npm::babel-helper-optimise-call-expression,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-regenerator,20,0.03787878787878788,4.226465994134877,False
npm::uglify-es,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-template-literals,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-strict-mode,20,0.03787878787878788,4.226465994134877,False
npm::babel-helper-function-name,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-computed-properties,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-object-super,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-shorthand-properties,20,0.03787878787878788,4.226465994134877,False
npm::babel-helper-regex,20,0.03787878787878788,4.226465994134877,False
npm::babel-helper-hoist-variables,20,0.03787878787878788,4.226465994134877,False
npm::babel-helper-call-delegate,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-block-scoping,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-check-es2015-constants,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-transform-es2015-classes,20,0.03787878787878788,4.226465994134877,False
npm::babel-helper-replace-supers,20,0.03787878787878788,4.226465994134877,False
npm::babel-helper-define-map,20,0.03787878787878788,4.226465994134877,False
gem::public_suffix,20,0.03787878787878788,4.226465994134877,False
npm::js-sdsl,20,0.03787878787878788,4.226465994134877,False
npm::@remix-run/router,20,0.03787878787878788,4.226465994134877,False
npm::p-reduce,20,0.03787878787878788,4.226465994134877,False
maven::junit/junit,20,0.03787878787878788,4.226465994134877,False
npm::typed-array-byte-length,20,0.03787878787878788,4.226465994134877,False
npm::arraybuffer.prototype.slice,20,0.03787878787878788,4.226465994134877,False
npm::typed-array-buffer,20,0.03787878787878788,4.226465994134877,False
npm::underscore,20,0.03787878787878788,4.226465994134877,False
npm::lodash.get,20,0.03787878787878788,4.226465994134877,False
npm::babel-plugin-syntax-jsx,20,0.03787878787878788,4.226465994134877,False
npm::klaw,20,0.03787878787878788,4.226465994134877,False
maven::org.springframework.boot/spring-boot-starter-data-jpa,20,0.03787878787878788,4.226465994134877,False
npm::abort-controller,20,0.03787878787878788,4.226465994134877,False
npm::clsx,20,0.03787878787878788,4.226465994134877,False
npm::to-readable-stream,20,0.03787878787878788,4.226465994134877,False
gem::thor,20,0.03787878787878788,4.226465994134877,False
npm::right-align,20,0.03787878787878788,4.226465994134877,False
npm::center-align,20,0.03787878787878788,4.226465994134877,False
npm::align-text,20,0.03787878787878788,4.226465994134877,False
npm::@esbuild/darwin-x64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/win32-ia32,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/sunos-x64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/linux-ia32,19,0.03598484848484849,4.275256158304309,False
npm::err-code,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/linux-mips64el,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/linux-arm,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/win32-x64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/openbsd-x64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/android-arm,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/linux-arm64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/android-arm64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/win32-arm64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/netbsd-x64,19,0.03598484848484849,4.275256158304309,False
npm::npm-normalize-package-bin,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/android-x64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/linux-riscv64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/freebsd-x64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/linux-s390x,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/darwin-arm64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/freebsd-arm64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/linux-ppc64,19,0.03598484848484849,4.275256158304309,False
npm::@esbuild/linux-x64,19,0.03598484848484849,4.275256158304309,False
npm::xml2js,19,0.03598484848484849,4.275256158304309,False
npm::istanbul-api,19,0.03598484848484849,4.275256158304309,False
npm::better-assert,19,0.03598484848484849,4.275256158304309,False
npm::object-component,19,0.03598484848484849,4.275256158304309,False
npm::fileset,19,0.03598484848484849,4.275256158304309,False
npm::callsite,19,0.03598484848484849,4.275256158304309,False
npm::validator,19,0.03598484848484849,4.275256158304309,False
gem::mini_portile2,19,0.03598484848484849,4.275256158304309,False
npm::saslprep,19,0.03598484848484849,4.275256158304309,False
npm::rx-lite,19,0.03598484848484849,4.275256158304309,False
npm::redux,19,0.03598484848484849,4.275256158304309,False
gem::activemodel,19,0.03598484848484849,4.275256158304309,False
gem::actionmailer,19,0.03598484848484849,4.275256158304309,False
gem::activerecord,19,0.03598484848484849,4.275256158304309,False
gem::mail,19,0.03598484848484849,4.275256158304309,False
gem::builder,19,0.03598484848484849,4.275256158304309,False
gem::actionpack,19,0.03598484848484849,4.275256158304309,False
npm::ast-types,19,0.03598484848484849,4.275256158304309,False
gem::rack,19,0.03598484848484849,4.275256158304309,False
gem::rails,19,0.03598484848484849,4.275256158304309,False
npm::js-levenshtein,19,0.03598484848484849,4.275256158304309,False
npm::uglify-to-browserify,19,0.03598484848484849,4.275256158304309,False
npm::foreground-child,18,0.03409090909090909,4.326549452691859,False
npm::is-interactive,18,0.03409090909090909,4.326549452691859,False
npm::path-scurry,18,0.03409090909090909,4.326549452691859,False
npm::jsonparse,18,0.03409090909090909,4.326549452691859,False
npm::@types/send,18,0.03409090909090909,4.326549452691859,False
npm::less,18,0.03409090909090909,4.326549452691859,False
npm::builtins,18,0.03409090909090909,4.326549452691859,False
npm::eastasianwidth,18,0.03409090909090909,4.326549452691859,False
npm::@types/http-errors,18,0.03409090909090909,4.326549452691859,False
npm::ts-node,18,0.03409090909090909,4.326549452691859,False
npm::rollup-plugin-babel,18,0.03409090909090909,4.326549452691859,False
npm::native-url,18,0.03409090909090909,4.326549452691859,False
npm::long,18,0.03409090909090909,4.326549452691859,False
npm::temp,18,0.03409090909090909,4.326549452691859,False
composer::phpunit/phpunit,18,0.03409090909090909,4.326549452691859,False
npm::popper.js,18,0.03409090909090909,4.326549452691859,False
npm::shallowequal,18,0.03409090909090909,4.326549452691859,False
npm::stylis,18,0.03409090909090909,4.326549452691859,False
gem::railties,18,0.03409090909090909,4.326549452691859,False
gem::rack-test,18,0.03409090909090909,4.326549452691859,False
npm::simple-update-notifier,18,0.03409090909090909,4.326549452691859,False
npm::humanize-ms,17,0.032196969696969696,4.380616673962135,False
npm::socks-proxy-agent,17,0.032196969696969696,4.380616673962135,False
npm::@npmcli/fs,17,0.032196969696969696,4.380616673962135,False
npm::@types/cors,17,0.032196969696969696,4.380616673962135,False
npm::reflect-metadata,17,0.032196969696969696,4.380616673962135,False
npm::agentkeepalive,17,0.032196969696969696,4.380616673962135,False
npm::es6-weak-map,17,0.032196969696969696,4.380616673962135,False
npm::is-relative,17,0.032196969696969696,4.380616673962135,False
npm::is-absolute,17,0.032196969696969696,4.380616673962135,False
npm::babel-plugin-transform-es2015-modules-systemjs,17,0.032196969696969696,4.380616673962135,False
npm::babel-plugin-transform-es2015-modules-umd,17,0.032196969696969696,4.380616673962135,False
npm::babel-plugin-transform-es2015-typeof-symbol,17,0.032196969696969696,4.380616673962135,False
npm::babel-plugin-transform-es2015-duplicate-keys,17,0.032196969696969696,4.380616673962135,False
npm::babel-plugin-transform-es2015-modules-amd,17,0.032196969696969696,4.380616673962135,False
npm::circular-json,17,0.032196969696969696,4.380616673962135,False
gem::rubyzip,17,0.032196969696969696,4.380616673962135,False
gem::sass-listen,17,0.032196969696969696,4.380616673962135,False
npm::levenary,17,0.032196969696969696,4.380616673962135,False
npm::merge-deep,17,0.032196969696969696,4.380616673962135,False
maven::org.apache.maven.plugins/maven-compiler-plugin,17,0.032196969696969696,4.380616673962135,False
npm::is-generator-function,17,0.032196969696969696,4.380616673962135,False
npm::babel-preset-fbjs,17,0.032196969696969696,4.380616673962135,False
npm::@babel/register,17,0.032196969696969696,4.380616673962135,False
maven::org.projectlombok/lombok,17,0.032196969696969696,4.380616673962135,False
npm::lodash.truncate,17,0.032196969696969696,4.380616673962135,False
npm::react-redux,17,0.032196969696969696,4.380616673962135,False
npm::html-tags,17,0.032196969696969696,4.380616673962135,False
npm::vue,17,0.032196969696969696,4.380616673962135,False
npm::merge-source-map,17,0.032196969696969696,4.380616673962135,False
npm::tar-stream,17,0.032196969696969696,4.380616673962135,False
npm::is-redirect,17,0.032196969696969696,4.380616673962135,False
npm::@emotion/hash,17,0.032196969696969696,4.380616673962135,False
npm::is-yarn-global,17,0.032196969696969696,4.380616673962135,False
npm::has-yarn,17,0.032196969696969696,4.380616673962135,False
gem::sprockets,17,0.032196969696969696,4.380616673962135,False
npm::css-unit-converter,17,0.032196969696969696,4.380616673962135,False
npm::validate-npm-package-name,16,0.030303030303030304,4.437775087802083,False
npm::promise-retry,16,0.030303030303030304,4.437775087802083,False
npm::jackspeak,16,0.030303030303030304,4.437775087802083,False
npm::wildcard,16,0.030303030303030304,4.437775087802083,False
npm::make-fetch-happen,16,0.030303030303030304,4.437775087802083,False
npm::rfdc,16,0.030303030303030304,4.437775087802083,False
npm::immediate,16,0.030303030303030304,4.437775087802083,False
npm::yn,16,0.030303030303030304,4.437775087802083,False
npm::clone-stats,16,0.030303030303030304,4.437775087802083,False
npm::array-slice,16,0.030303030303030304,4.437775087802083,False
npm::event-emitter,16,0.030303030303030304,4.437775087802083,False
npm::vinyl,16,0.030303030303030304,4.437775087802083,False
npm::fancy-log,16,0.030303030303030304,4.437775087802083,False
npm::math-random,16,0.030303030303030304,4.437775087802083,False
pub::test_api,16,0.030303030303030304,4.437775087802083,False
pub::cupertino_icons,16,0.030303030303030304,4.437775087802083,False
pub::stack_trace,16,0.030303030303030304,4.437775087802083,False
pub::vector_math,16,0.030303030303030304,4.437775087802083,False
pub::collection,16,0.030303030303030304,4.437775087802083,False
pub::matcher,16,0.030303030303030304,4.437775087802083,False
pub::string_scanner,16,0.030303030303030304,4.437775087802083,False
pub::term_glyph,16,0.030303030303030304,4.437775087802083,False
pub::async,16,0.030303030303030304,4.437775087802083,False
pub::path,16,0.030303030303030304,4.437775087802083,False
pub::source_span,16,0.030303030303030304,4.437775087802083,False
pub::boolean_selector,16,0.030303030303030304,4.437775087802083,False
pub::meta,16,0.030303030303030304,4.437775087802083,False
pub::stream_channel,16,0.030303030303030304,4.437775087802083,False
npm::@types/eslint-visitor-keys,16,0.030303030303030304,4.437775087802083,False
npm::@ungap/structured-clone,16,0.030303030303030304,4.437775087802083,False
npm::react-icons,16,0.030303030303030304,4.437775087802083,False
npm::babel-plugin-syntax-async-functions,16,0.030303030303030304,4.437775087802083,False
npm::babel-plugin-transform-async-to-generator,16,0.030303030303030304,4.437775087802083,False
npm::plist,16,0.030303030303030304,4.437775087802083,False
npm::big-integer,16,0.030303030303030304,4.437775087802083,False
npm::babel-helper-remap-async-to-generator,16,0.030303030303030304,4.437775087802083,False
composer::psr/log,16,0.030303030303030304,4.437775087802083,False
npm::svg-tags,16,0.030303030303030304,4.437775087802083,False
npm::vue-style-loader,16,0.030303030303030304,4.437775087802083,False
npm::unzip-response,16,0.030303030303030304,4.437775087802083,False
npm::capture-stack-trace,16,0.030303030303030304,4.437775087802083,False
npm::create-error-class,16,0.030303030303030304,4.437775087802083,False
npm::joi,16,0.030303030303030304,4.437775087802083,False
npm::escape-goat,16,0.030303030303030304,4.437775087802083,False
npm::pupa,16,0.030303030303030304,4.437775087802083,False
npm::mini-create-react-context,16,0.030303030303030304,4.437775087802083,False
npm::sntp,16,0.030303030303030304,4.437775087802083,False
npm::boom,16,0.030303030303030304,4.437775087802083,False
npm::stringstream,16,0.030303030303030304,4.437775087802083,False
npm::hawk,16,0.030303030303030304,4.437775087802083,False
npm::cryptiles,16,0.030303030303030304,4.437775087802083,False
npm::@angular/common,15,0.028409090909090908,4.498399709618518,False
npm::parse-node-version,15,0.028409090909090908,4.498399709618518,False
npm::void-elements,15,0.028409090909090908,4.498399709618518,False
npm::@isaacs/cliui,15,0.028409090909090908,4.498399709618518,False
